2024-11-10 20:20:01 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 7da91b1c-3e73-45cf-a8a5-07d542885f1b_config-0
2024-11-10 21:28:49 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:29:19 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:29:49 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:30:19 |INFO  |xxl-job, executor ExecutorRegistryThread |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-10 21:30:19 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:30:49 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:31:19 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:31:49 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:32:19 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:32:49 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:33:19 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:33:49 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:34:19 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:34:49 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:35:19 |INFO  |xxl-job, executor ExecutorRegistryThread |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-10 21:35:19 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:35:49 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:36:19 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:36:49 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:37:20 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:37:37 |INFO  |Thread-1 |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-10 21:37:37 |INFO  |Thread-5 |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-10 21:37:37 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-0} closing ...
2024-11-10 21:37:37 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:94 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-11-10 21:37:37 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:114 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-11-10 21:37:37 |INFO  |SpringApplicationShutdownHook |RpcClient.java:454 |com.alibaba.nacos.common.remote.client |Shutdown rpc client, set status to shutdown
2024-11-10 21:37:37 |INFO  |SpringApplicationShutdownHook |RpcClient.java:456 |com.alibaba.nacos.common.remote.client |Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@fce8df9[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2024-11-10 21:37:37 |INFO  |SpringApplicationShutdownHook |RpcClient.java:591 |com.alibaba.nacos.common.remote.client |Close current connection 1731241220328_221.4.34.97_30543
2024-11-10 21:37:37 |INFO  |SpringApplicationShutdownHook |GrpcClient.java:85 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@68340439[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 1515]
2024-11-10 21:37:42 |INFO  |background-preinit |Version.java:21 |org.hibernate.validator.internal.util.Version |HV000001: Hibernate Validator 6.2.5.Final
2024-11-10 21:37:43 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 1800cc1a-b763-4fc7-9f44-a9b3c11eab76_config-0
2024-11-10 21:37:43 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 15 ms to scan 1 urls, producing 3 keys and 6 values 
2024-11-10 21:37:43 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 5 ms to scan 1 urls, producing 4 keys and 9 values 
2024-11-10 21:37:43 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 7 ms to scan 1 urls, producing 3 keys and 10 values 
2024-11-10 21:37:43 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 10 ms to scan 1 urls, producing 1 keys and 5 values 
2024-11-10 21:37:43 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 5 ms to scan 1 urls, producing 1 keys and 7 values 
2024-11-10 21:37:43 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 5 ms to scan 1 urls, producing 2 keys and 8 values 
2024-11-10 21:37:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[1800cc1a-b763-4fc7-9f44-a9b3c11eab76_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
2024-11-10 21:37:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[1800cc1a-b763-4fc7-9f44-a9b3c11eab76_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$450/0x000000080041d440
2024-11-10 21:37:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[1800cc1a-b763-4fc7-9f44-a9b3c11eab76_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$451/0x000000080041c840
2024-11-10 21:37:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[1800cc1a-b763-4fc7-9f44-a9b3c11eab76_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2024-11-10 21:37:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[1800cc1a-b763-4fc7-9f44-a9b3c11eab76_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2024-11-10 21:37:43 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[1800cc1a-b763-4fc7-9f44-a9b3c11eab76_config-0] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-11-10 21:37:44 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[1800cc1a-b763-4fc7-9f44-a9b3c11eab76_config-0] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1731245865038_221.4.34.97_19359
2024-11-10 21:37:44 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[1800cc1a-b763-4fc7-9f44-a9b3c11eab76_config-0] Notify connected event to listeners.
2024-11-10 21:37:44 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[1800cc1a-b763-4fc7-9f44-a9b3c11eab76_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-11-10 21:37:44 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[1800cc1a-b763-4fc7-9f44-a9b3c11eab76_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$465/0x0000000800500440
2024-11-10 21:37:44 |INFO  |main |PropertySourceBootstrapConfiguration.java:109 |org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration |Located property source: [BootstrapPropertySource {name='bootstrapProperties-gateway-service.properties,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-gateway-service,DEFAULT_GROUP'}]
2024-11-10 21:37:44 |INFO  |main |SpringApplication.java:631 |com.bilibili.gateway.GatewayApplication |No active profile set, falling back to 1 default profile: "default"
2024-11-10 21:37:44 |INFO  |main |RepositoryConfigurationDelegate.java:262 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Multiple Spring Data modules found, entering strict repository configuration mode
2024-11-10 21:37:44 |INFO  |main |RepositoryConfigurationDelegate.java:132 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-11-10 21:37:44 |INFO  |main |RepositoryConfigurationDelegate.java:201 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Finished Spring Data repository scanning in 3 ms. Found 0 Redis repository interfaces.
2024-11-10 21:37:44 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=d8ff0ff2-c014-370a-ac7b-2922ac50d2ff
2024-11-10 21:37:44 |INFO  |main |PostProcessorRegistrationDelegate.java:376 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-11-10 21:37:44 |INFO  |main |PostProcessorRegistrationDelegate.java:376 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-11-10 21:37:44 |INFO  |main |PostProcessorRegistrationDelegate.java:376 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-11-10 21:37:45 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [After]
2024-11-10 21:37:45 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Before]
2024-11-10 21:37:45 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Between]
2024-11-10 21:37:45 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Cookie]
2024-11-10 21:37:45 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Header]
2024-11-10 21:37:45 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Host]
2024-11-10 21:37:45 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Method]
2024-11-10 21:37:45 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Path]
2024-11-10 21:37:45 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Query]
2024-11-10 21:37:45 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [ReadBody]
2024-11-10 21:37:45 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [RemoteAddr]
2024-11-10 21:37:45 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [XForwardedRemoteAddr]
2024-11-10 21:37:45 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [Weight]
2024-11-10 21:37:45 |INFO  |main |RouteDefinitionRouteLocator.java:88 |org.springframework.cloud.gateway.route.RouteDefinitionRouteLocator |Loaded RoutePredicateFactory [CloudFoundryRouteService]
2024-11-10 21:37:46 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-11-10 21:37:46 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-11-10 21:37:46 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 817fc480-3a04-423e-a891-e7eb719ef755
2024-11-10 21:37:46 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] RpcClient init label, labels = {module=naming, source=sdk}
2024-11-10 21:37:46 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-11-10 21:37:46 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-11-10 21:37:46 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-11-10 21:37:46 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Try to connect to server on start up, server: {serverIp = '8.138.31.44', server main port = 8848}
2024-11-10 21:37:46 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Success to connect to server [8.138.31.44:8848] on start up, connectionId = 1731245867649_221.4.34.97_47374
2024-11-10 21:37:46 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-11-10 21:37:46 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Notify connected event to listeners.
2024-11-10 21:37:46 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$465/0x0000000800500440
2024-11-10 21:37:46 |INFO  |main |NettyWebServer.java:111 |org.springframework.boot.web.embedded.netty.NettyWebServer |Netty started on port 8085
2024-11-10 21:37:47 |INFO  |main |NacosServiceRegistry.java:75 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP gateway-service 10.195.136.123:8085 register finished
2024-11-10 21:37:47 |INFO  |main |StartupInfoLogger.java:61 |com.bilibili.gateway.GatewayApplication |Started GatewayApplication in 4.733 seconds (JVM running for 5.205)
2024-11-10 21:37:47 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=gateway-service.properties, group=DEFAULT_GROUP
2024-11-10 21:37:47 |INFO  |main |NacosContextRefresher.java:129 |com.alibaba.cloud.nacos.refresh.NacosContextRefresher |[Nacos Config] Listening config: dataId=gateway-service, group=DEFAULT_GROUP
2024-11-10 21:37:47 |INFO  |nacos-grpc-client-executor-29 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Receive server push request, request = NotifySubscriberRequest, requestId = 53
2024-11-10 21:37:47 |INFO  |nacos-grpc-client-executor-29 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Ack server push request, request = NotifySubscriberRequest, requestId = 53
2024-11-10 21:37:47 |INFO  |nacos-grpc-client-executor-30 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Receive server push request, request = NotifySubscriberRequest, requestId = 55
2024-11-10 21:37:47 |INFO  |nacos-grpc-client-executor-30 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Ack server push request, request = NotifySubscriberRequest, requestId = 55
2024-11-10 21:37:47 |INFO  |nacos-grpc-client-executor-31 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Receive server push request, request = NotifySubscriberRequest, requestId = 54
2024-11-10 21:37:47 |INFO  |nacos-grpc-client-executor-31 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Ack server push request, request = NotifySubscriberRequest, requestId = 54
2024-11-10 21:37:47 |INFO  |nacos-grpc-client-executor-32 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Receive server push request, request = NotifySubscriberRequest, requestId = 56
2024-11-10 21:37:47 |INFO  |nacos-grpc-client-executor-32 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Ack server push request, request = NotifySubscriberRequest, requestId = 56
2024-11-10 21:37:47 |INFO  |nacos-grpc-client-executor-33 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Receive server push request, request = NotifySubscriberRequest, requestId = 57
2024-11-10 21:37:47 |INFO  |nacos-grpc-client-executor-33 |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[817fc480-3a04-423e-a891-e7eb719ef755] Ack server push request, request = NotifySubscriberRequest, requestId = 57
2024-11-10 21:37:50 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:37:54 |INFO  |http-nio-8080-exec-2 |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-10 21:38:20 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:38:50 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:39:20 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:39:50 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:40:20 |INFO  |xxl-job, executor ExecutorRegistryThread |TimeBasedFilter.java:34 |com.bilibili.common.filter.TimeBasedFilter |






2024-11-10 21:40:20 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:40:50 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
2024-11-10 21:41:20 |INFO  |xxl-job, executor ExecutorRegistryThread |ExecutorRegistryThread.java:54 |com.xxl.job.core.thread.ExecutorRegistryThread |>>>>>>>>>>> xxl-job registry fail, registryParam:RegistryParam{registryGroup='EXECUTOR', registryKey='demo-service-impl', registryValue='http://10.195.136.123:9910/'}, registryResult:ReturnT [code=500, msg=The access token is wrong., content=null]
